"id","auxiliar","descripcion","grupo_id/id","name","subgrupo_id/id"
"grp_factura_siif.presupuesto_objeto_gasto_891","062","Politicas de Descentralización  I.M.RIVERA","grp_factura_siif.siif_grupo5","534","grp_factura_siif.siif_subgrupo5_3"
"grp_factura_siif.presupuesto_objeto_gasto_892","063","Politicas de Descentralización  I.M.ROCHA","grp_factura_siif.siif_grupo5","534","grp_factura_siif.siif_subgrupo5_3"
"grp_factura_siif.presupuesto_objeto_gasto_893","064","Politicas de Descentralización  I.M.SALTO","grp_factura_siif.siif_grupo5","534","grp_factura_siif.siif_subgrupo5_3"
"grp_factura_siif.presupuesto_objeto_gasto_894","065","Politicas de Descentralización  I.M.SAN JOSE","grp_factura_siif.siif_grupo5","534","grp_factura_siif.siif_subgrupo5_3"
"grp_factura_siif.presupuesto_objeto_gasto_895","066","Politicas de Descentralización  I.M.SORIANO","grp_factura_siif.siif_grupo5","534","grp_factura_siif.siif_subgrupo5_3"
"grp_factura_siif.presupuesto_objeto_gasto_896","067","Politicas de Descentralización  I.M.TACUAREMBO","grp_factura_siif.siif_grupo5","534","grp_factura_siif.siif_subgrupo5_3"
"grp_factura_siif.presupuesto_objeto_gasto_897","068","Politicas de Descentralización I.M.TREINTA Y TRES","grp_factura_siif.siif_grupo5","534","grp_factura_siif.siif_subgrupo5_3"
"grp_factura_siif.presupuesto_objeto_gasto_898","070","Evaluación,Control y Seguimiento-Comisión Sec.Descentraliz.","grp_factura_siif.siif_grupo5","534","grp_factura_siif.siif_subgrupo5_3"
"grp_factura_siif.presupuesto_objeto_gasto_899","000","A Gobierno Central","grp_factura_siif.siif_grupo5","535","grp_factura_siif.siif_subgrupo5_3"
"grp_factura_siif.presupuesto_objeto_gasto_900","001","Convenios de Obra Dirección Nal.Arquitectura (A.480 L.18719)","grp_factura_siif.siif_grupo5","535","grp_factura_siif.siif_subgrupo5_3"
"grp_factura_siif.presupuesto_objeto_gasto_901","000","Transferencias de Capital a otros Org.del Sector Público","grp_factura_siif.siif_grupo5","539","grp_factura_siif.siif_subgrupo5_3"
"grp_factura_siif.presupuesto_objeto_gasto_902","002","Agencia Nal de Vivienda -Integración de capital (A.13 L.1812","grp_factura_siif.siif_grupo5","539","grp_factura_siif.siif_subgrupo5_3"
"grp_factura_siif.presupuesto_objeto_gasto_903","003","Capitalización a la Corporación Nal. para el Desarrollo","grp_factura_siif.siif_grupo5","539","grp_factura_siif.siif_subgrupo5_3"
"grp_factura_siif.presupuesto_objeto_gasto_904","004","Fondo de Garantía p/Financiar a Micro, y Pequeñas Empresas","grp_factura_siif.siif_grupo5","539","grp_factura_siif.siif_subgrupo5_3"
"grp_factura_siif.presupuesto_objeto_gasto_905","000","Transferencias de Capital a Sector Agrícola MEC y MVOTMA","grp_factura_siif.siif_grupo5","541","grp_factura_siif.siif_subgrupo5_4"
"grp_factura_siif.presupuesto_objeto_gasto_906","000","Transferencias de Capital al Sector Pecuario","grp_factura_siif.siif_grupo5","542","grp_factura_siif.siif_subgrupo5_4"
"grp_factura_siif.presupuesto_objeto_gasto_907","000","Transferencias de Capital al Sector Pesquero","grp_factura_siif.siif_grupo5","543","grp_factura_siif.siif_subgrupo5_4"
"grp_factura_siif.presupuesto_objeto_gasto_908","000","Transferencias de Capital al Sector Manufacturero","grp_factura_siif.siif_grupo5","544","grp_factura_siif.siif_subgrupo5_4"
"grp_factura_siif.presupuesto_objeto_gasto_909","000","Transferencias de Capital,otro Sector no incluído anteriores","grp_factura_siif.siif_grupo5","549","grp_factura_siif.siif_subgrupo5_4"
"grp_factura_siif.presupuesto_objeto_gasto_910","004","Capitalización a CND por participacion en AGOLAN S.A.","grp_factura_siif.siif_grupo5","549","grp_factura_siif.siif_subgrupo5_4"
"grp_factura_siif.presupuesto_objeto_gasto_911","000","Científicas y de investigación","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_912","001","Consejo de Capacitación Profesional (COCAP)","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_913","002","Instituto histórico y geográfico","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_914","003","Instituto Nacional de Investigaciones Agropecua-Aporte Anual","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_915","004","Programa de Desarrollo de Ciencia Básicas  (Pedeciba)","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_916","005","Instituto Antártico Uruguayo","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_917","006","Instituto Plan Agropecuario-Retribuciones Personales","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_918","007","Instituto Plan Agropecuario-Gastos Funcionamiento","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_919","010","Movimiento Juventud Agraria","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_920","011","Fundación ""Instituto Pasteur""","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_921","012","Programa de Biodiversidad y Desarrollo Sustentable (PROBID)","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_922","013","Apoyo a la Gestión Integral Costera del Río de la Plata","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_923","014","Instituto Nacional de Investigaciones Agropecuarias","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_924","015","Agencia Nacional de Investigación e Innovación","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_925","016","Centro Uruguayo de Imagenología Molecular","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_926","017","Instituto Nacional de la Leche - INALE","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_927","018","Fondo Transferencia de Tecnología, Capacitación Agropecuaria","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_928","020","Fundación Zelmar Michellini","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_929","021","Fundación Génesis Uruguay","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_930","019","Instituto de Regulacion y Control del Cannabis IRCCA","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_931","022","Parque Cientifico y Tecnológico de Pando","grp_factura_siif.siif_grupo5","551","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_932","000","Educativas","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_933","001","Escuela Horizonte","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_934","003","Instituto Psico-Pedagógico Uruguayo","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_935","004","Academia Nacional De Letras","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_936","005","Instituto Jacobo Zibil - Florida","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_937","006","Hogar La Huella","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_938","007","Hogar Infantiles Los Zorzales-Movimiento Mujeres San Carlos","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_939","009","Fundación Winners","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_940","011","Centro de Educación Individualizada","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_941","012","Beca Carlos Quijano","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_942","013","Asociación Francois Xabier Bagnaund","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_943","014","Centro Educativo para Niños Autistas de Young","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_944","015","Academia Nacional de Medicina","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_945","017","Organizaciones Rectoras en Logistica","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_946","018","Academia de Ciencias","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_947","019","Centro de Estudios Fiscales","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_948","020","Asociación Canaria de Autismo y TGD del Uruguay (ACATU)","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_949","021","Asociación Civil Mburucuya","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_950","022","Asociación de Padres de Autistas de Maldonado (ADEPA)","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_951","023","Centro de Atención Especializada (CEDAE)","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_952","024","Centro Ybyray","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_953","025","Fundación Braille del Uruguay","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_954","026","Granja  p/jovenes y adultos discap.""La esperanza Sabalera""","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_955","027","Movimiento Scout del Uruguay","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_956","028","Escuelita de Futbol Infantil ""Pelota de trapo""","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_957","029","Academia de Veterinaria","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_958","030","Instituto Nacional de Evaluación Educativa-INEE A113 L18437","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_959","031","Querer la vida QUELAVI","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_960","032","Centro Pedagogico Terapeutico (CPT)","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_961","033","Scouts del Uruguay","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_962","034","Centro de Integración de Discapacitados CINDIS","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_963","035","Centro Providencia","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_964","036","Centro Arai","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_965","037","Plan Ceibal","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_966","038","Centro de Rehabilitación de Maldonado","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_967","039","Centro Esperanza de Young","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_968","040","Centro de Rehabilitación Ecuestre","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_969","041","Escuela Natural e Integral de Rivera","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_970","042","Fundacion Chamangá","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_971","043","Instituto Rehabilitación Visual pers. Ciegas y Baja Vision","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_972","044","Proyecto Cimientos","grp_factura_siif.siif_grupo5","552","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_973","000","De Proteccion A La Salud","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_974","001","Comisión Hononoraria Lucha Antituber.y Enferm Prevalentes","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_975","002","Asociación Uruguaya de Lucha contra Cáncer","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_976","003","Liga Uruguaya contra la Tuberculosis","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_977","004","Fundación Pro-Cardias","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_978","005","Aeroclubes Interior Servicio Ambulancias","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_979","006","Atención para Habitantes con Carné de Salud de MSP","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_980","007","Asociación Uruguaya Enfermedades Musculares","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_981","009","Comisión Departamental Lucha Contra Cáncer (Treinta y Tres)","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_982","011","Comision Honoria Salud Cardiovascular","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_983","012","Patronato del Sicópata","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_984","014","Cruz Roja Uruguaya","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_985","015","Asociación Diabéticos y Soc.de Diabetología del Uruguay","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_986","016","Asociación Uruguaya de Alzehimer y Similares","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_987","017","Comisiones de Apoyo a Unidades Ejecutoras MSP ASSE","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_988","018","Instituciones en Convenio- Junta Nacional de Drogas","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_989","019","Fundación Férnandez Enciso-Apoyo a la Atención de Salud FFAA","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_990","020","Renta Afectada de la Recaudación de la DNLQ al IMAE","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_991","021","Comisión Honoraria Lucha contra el Cáncer","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_992","023","Comisión Honoraria de Salud Cardiovascular","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_993","024","Patronato del Sicópata","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_994","025","Fundación Peluffo-Giguens","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_995","026","Fondo Nacional de Recursos","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_996","027","Asociación de Apoyo al Implantado Coclear","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_997","028","Asociación del Seropositivo","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_998","029","Centro para la Inclusión Tecnológica y Social - Salud Bucal","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_999","030","Instituto Nacional Formación Profesional","grp_factura_siif.siif_grupo5","553","grp_factura_siif.siif_subgrupo5_5"
